"Codigo_qr";"Nombre de la variedad";"Fecha_siembra";"Sede";"Bloque";"Cama";"Lado";"Total sembrado";"Tipo";"Largo";"Ancho";"Productividad";"Metros cuadrados";"Sem_Siem";"Edad en semanas";
"|SKY2|B03_6A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"6";"A";"1.258,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_5A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"5";"A";"1.241,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_15A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"15";"A";"629,00";"LEPIDIUM";"7,00";"1,00";"0,8";"7";"20";"5";
"|SKY2|B03_4A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"4";"A";"1.292,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_21A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"21";"A";"408,00";"LEPIDIUM";"5,00";"1,00";"0,8";"5";"20";"5";
"|SKY2|B03_12A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"12";"A";"969,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_9A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"9";"A";"969,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_10A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"10";"A";"1,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_10A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"10";"A";"969,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_9A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"9";"A";"1,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_13A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"13";"A";"1,00";"LEPIDIUM";"8,00";"1,00";"0,8";"8";"20";"5";
"|SKY2|B03_11A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"11";"A";"969,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_7A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"7";"A";"952,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_4A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"4";"A";"1,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_8A";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"8";"A";"969,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_12A";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"12";"A";"1,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"20";"5";
"|SKY2|B03_6B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"6";"B";"1.360,00";"LEPIDIUM";"16,00";"1,00";"0,8";"16";"20";"5";
"|SKY2|B03_8B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"8";"B";"1.666,00";"LEPIDIUM";"20,00";"1,00";"0,8";"20";"20";"5";
"|SKY2|B03_7B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"7";"B";"1.530,00";"LEPIDIUM";"18,00";"1,00";"0,8";"18";"20";"5";
"|SKY2|B03_10B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"10";"B";"1.870,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_16B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"16";"B";"1.989,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_11B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"11";"B";"2.091,00";"LEPIDIUM";"24,00";"1,00";"0,8";"24";"20";"5";
"|SKY2|B03_13B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"13";"B";"2.023,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_9B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"9";"B";"1.751,00";"LEPIDIUM";"20,00";"1,00";"0,8";"20";"20";"5";
"|SKY2|B03_14B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"14";"B";"1.938,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_15B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"15";"B";"1.955,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_17B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"17";"B";"1.938,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_19B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"19";"B";"1.224,00";"LEPIDIUM";"14,00";"1,00";"0,8";"14";"20";"5";
"|SKY2|B03_4B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"4";"B";"1.207,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_4B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"4";"B";"1,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"20";"5";
"|SKY2|B03_18B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"18";"B";"1.972,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"20";"5";
"|SKY2|B03_3B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"3";"B";"1.054,00";"LEPIDIUM";"13,00";"1,00";"0,8";"13";"20";"5";
"|SKY2|B03_2B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"2";"B";"1,00";"LEPIDIUM";"13,00";"1,00";"0,8";"13";"20";"5";
"|SKY2|B03_2B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"2";"B";"1.088,00";"LEPIDIUM";"13,00";"1,00";"0,8";"13";"20";"5";
"|SKY2|B03_21B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"21";"B";"1.190,00";"LEPIDIUM";"14,00";"1,00";"0,8";"14";"20";"5";
"|SKY2|B03_5B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"5";"B";"1.192,00";"LEPIDIUM";"17,00";"1,00";"0,8";"17";"20";"5";
"|SKY2|B03_1B";"LEPIDIUM";"15/05/2024";"|SKY2|";"B03";"1";"B";"1.054,00";"LEPIDIUM";"13,00";"1,00";"0,8";"13";"20";"5";
"|SKY2|B03_20B";"LEPIDIUM";"17/05/2024";"|SKY2|";"B03";"20";"B";"1.224,00";"LEPIDIUM";"14,00";"1,00";"0,8";"14";"20";"5";
"|SKY2|B06_32A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"32";"A";"2.669,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"24";"1";
"|SKY2|B06_25A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"25";"A";"2.805,00";"LEPIDIUM";"33,00";"1,00";"0,8";"33";"24";"1";
"|SKY2|B06_39A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"39";"A";"3.230,00";"LEPIDIUM";"38,00";"1,00";"0,8";"38";"24";"1";
"|SKY2|B06_27A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"27";"A";"2.941,00";"LEPIDIUM";"34,00";"1,00";"0,8";"34";"24";"1";
"|SKY2|B06_28A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"28";"A";"2.329,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"24";"1";
"|SKY2|B06_29A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"29";"A";"2.363,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"24";"1";
"|SKY2|B06_2A";"LEPIDIUM";"4/06/2024";"|SKY2|";"B06";"2";"A";"272,00";"LEPIDIUM";"3,00";"1,00";"0,8";"3";"23";"2";
"|SKY2|B06_30A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"30";"A";"2.516,00";"LEPIDIUM";"29,00";"1,00";"0,8";"29";"24";"1";
"|SKY2|B06_31A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"31";"A";"2.567,00";"LEPIDIUM";"30,00";"1,00";"0,8";"30";"24";"1";
"|SKY2|B06_9A";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"9";"A";"867,00";"LEPIDIUM";"10,00";"1,00";"0,8";"10";"23";"2";
"|SKY2|B06_8A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"8";"A";"782,00";"LEPIDIUM";"9,00";"1,00";"0,8";"9";"23";"2";
"|SKY2|B06_33A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"33";"A";"2.703,00";"LEPIDIUM";"32,00";"1,00";"0,8";"32";"24";"1";
"|SKY2|B06_7A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"7";"A";"680,00";"LEPIDIUM";"8,00";"1,00";"0,8";"8";"23";"2";
"|SKY2|B06_6A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"6";"A";"612,00";"LEPIDIUM";"7,00";"1,00";"0,8";"7";"23";"2";
"|SKY2|B06_34A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"34";"A";"2.839,00";"LEPIDIUM";"33,00";"1,00";"0,8";"33";"24";"1";
"|SKY2|B06_5A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"5";"A";"561,00";"LEPIDIUM";"7,00";"1,00";"0,8";"7";"23";"2";
"|SKY2|B06_35A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"35";"A";"2.907,00";"LEPIDIUM";"34,00";"1,00";"0,8";"34";"24";"1";
"|SKY2|B06_4A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"4";"A";"510,00";"LEPIDIUM";"6,00";"1,00";"0,8";"6";"23";"2";
"|SKY2|B06_36A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"36";"A";"2.992,00";"LEPIDIUM";"35,00";"1,00";"0,8";"35";"24";"1";
"|SKY2|B06_37A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"37";"A";"3.077,00";"LEPIDIUM";"36,00";"1,00";"0,8";"36";"24";"1";
"|SKY2|B06_3A";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"3";"A";"374,00";"LEPIDIUM";"5,00";"1,00";"0,8";"5";"23";"2";
"|SKY2|B06_24A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"24";"A";"2.754,00";"LEPIDIUM";"32,00";"1,00";"0,8";"32";"24";"1";
"|SKY2|B06_23A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"23";"A";"2.618,00";"LEPIDIUM";"30,00";"1,00";"0,8";"30";"24";"1";
"|SKY2|B06_26A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"26";"A";"2.890,00";"LEPIDIUM";"34,00";"1,00";"0,8";"34";"24";"1";
"|SKY2|B06_22A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"22";"A";"2.550,00";"LEPIDIUM";"30,00";"1,00";"0,8";"30";"24";"1";
"|SKY2|B06_10A";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"10";"A";"1.054,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"23";"2";
"|SKY2|B06_11A";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"11";"A";"1.156,00";"LEPIDIUM";"14,00";"1,00";"0,8";"14";"23";"2";
"|SKY2|B06_12A";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"12";"A";"1.275,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"23";"2";
"|SKY2|B06_13A";"LEPIDIUM";"11/06/2024";"|SKY2|";"B06";"13";"A";"1.411,00";"LEPIDIUM";"16,00";"1,00";"0,8";"16";"24";"1";
"|SKY2|B06_14A";"LEPIDIUM";"11/06/2024";"|SKY2|";"B06";"14";"A";"1.615,00";"LEPIDIUM";"18,00";"1,00";"0,8";"18";"24";"1";
"|SKY2|B06_15A";"LEPIDIUM";"11/06/2024";"|SKY2|";"B06";"15";"A";"1.462,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"24";"1";
"|SKY2|B06_16A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"16";"A";"1.700,00";"LEPIDIUM";"20,00";"1,00";"0,8";"20";"24";"1";
"|SKY2|B06_17A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"17";"A";"1.836,00";"LEPIDIUM";"21,00";"1,00";"0,8";"21";"24";"1";
"|SKY2|B06_18A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"18";"A";"1.921,00";"LEPIDIUM";"23,00";"1,00";"0,8";"23";"24";"1";
"|SKY2|B06_19A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"19";"A";"2.040,00";"LEPIDIUM";"24,00";"1,00";"0,8";"24";"24";"1";
"|SKY2|B06_38A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"38";"A";"3.147,00";"LEPIDIUM";"37,00";"1,00";"0,8";"37";"24";"1";
"|SKY2|B06_1A";"LEPIDIUM";"4/06/2024";"|SKY2|";"B06";"1";"A";"153,00";"LEPIDIUM";"2,00";"1,00";"0,8";"2";"23";"2";
"|SKY2|B06_20A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"20";"A";"2.176,00";"LEPIDIUM";"26,00";"1,00";"0,8";"26";"24";"1";
"|SKY2|B06_21A";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"21";"A";"2.312,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"24";"1";
"|SKY2|B06_19B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"19";"B";"2.329,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"23";"2";
"|SKY2|B06_37B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"37";"B";"1.360,00";"LEPIDIUM";"17,00";"1,00";"0,8";"17";"24";"1";
"|SKY2|B06_23B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"23";"B";"1.683,00";"LEPIDIUM";"26,00";"1,00";"0,8";"26";"24";"1";
"|SKY2|B06_21B";"LEPIDIUM";"11/06/2024";"|SKY2|";"B06";"21";"B";"2.210,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"24";"1";
"|SKY2|B06_36B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"36";"B";"1.428,00";"LEPIDIUM";"18,00";"1,00";"0,8";"18";"24";"1";
"|SKY2|B06_11B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"11";"B";"2.295,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"23";"2";
"|SKY2|B06_35B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"35";"B";"1.649,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"24";"1";
"|SKY2|B06_24B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"24";"B";"1.989,00";"LEPIDIUM";"24,00";"1,00";"0,8";"24";"24";"1";
"|SKY2|B06_12B";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"12";"B";"2.346,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"23";"2";
"|SKY2|B06_13B";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"13";"B";"2.295,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"23";"2";
"|SKY2|B06_25B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"25";"B";"1.955,00";"LEPIDIUM";"23,00";"1,00";"0,8";"23";"24";"1";
"|SKY2|B06_20B";"LEPIDIUM";"11/06/2024";"|SKY2|";"B06";"20";"B";"2.343,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"24";"1";
"|SKY2|B06_28B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"28";"B";"11,00";"LEPIDIUM";"21,00";"1,00";"0,8";"21";"24";"1";
"|SKY2|B06_26B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"26";"B";"1.768,00";"LEPIDIUM";"23,00";"1,00";"0,8";"23";"24";"1";
"|SKY2|B06_16B";"LEPIDIUM";"8/06/2024";"|SKY2|";"B06";"16";"B";"2.295,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"23";"2";
"|SKY2|B06_32B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"32";"B";"2.142,00";"LEPIDIUM";"24,00";"1,00";"0,8";"24";"24";"1";
"|SKY2|B06_17B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"17";"B";"2.346,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"23";"2";
"|SKY2|B06_22B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"22";"B";"2.261,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"24";"1";
"|SKY2|B06_27B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"27";"B";"1.853,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"24";"1";
"|SKY2|B06_30B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"30";"B";"1.598,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"24";"1";
"|SKY2|B06_18B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"18";"B";"2.312,00";"LEPIDIUM";"28,00";"1,00";"0,8";"28";"23";"2";
"|SKY2|B06_2B";"LEPIDIUM";"4/06/2024";"|SKY2|";"B06";"2";"B";"1.632,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"23";"2";
"|SKY2|B06_29B";"LEPIDIUM";"12/06/2024";"|SKY2|";"B06";"29";"B";"1.683,00";"LEPIDIUM";"20,00";"1,00";"0,8";"20";"24";"1";
"|SKY2|B06_33B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"33";"B";"1.955,00";"LEPIDIUM";"23,00";"1,00";"0,8";"23";"24";"1";
"|SKY2|B06_31B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"31";"B";"1.513,00";"LEPIDIUM";"17,00";"1,00";"0,8";"17";"24";"1";
"|SKY2|B06_34B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"34";"B";"1.802,00";"LEPIDIUM";"21,00";"1,00";"0,8";"21";"24";"1";
"|SKY2|B06_39B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"39";"B";"1.173,00";"LEPIDIUM";"14,00";"1,00";"0,8";"14";"24";"1";
"|SKY2|B06_38B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"38";"B";"1.309,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"24";"1";
"|SKY2|B06_3B";"LEPIDIUM";"5/06/2024";"|SKY2|";"B06";"3";"B";"1.615,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"23";"2";
"|SKY2|B06_40B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"40";"B";"1.003,00";"LEPIDIUM";"12,00";"1,00";"0,8";"12";"24";"1";
"|SKY2|B06_41B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"41";"B";"833,00";"LEPIDIUM";"10,00";"1,00";"0,8";"10";"24";"1";
"|SKY2|B06_42B";"LEPIDIUM";"13/06/2024";"|SKY2|";"B06";"42";"B";"255,00";"LEPIDIUM";"3,00";"1,00";"0,8";"3";"24";"1";
"|SKY2|B06_4B";"LEPIDIUM";"5/06/2024";"|SKY2|";"B06";"4";"B";"1.649,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"23";"2";
"|SKY2|B06_5B";"LEPIDIUM";"5/06/2024";"|SKY2|";"B06";"5";"B";"1.615,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"23";"2";
"|SKY2|B06_6B";"LEPIDIUM";"5/06/2024";"|SKY2|";"B06";"6";"B";"1.649,00";"LEPIDIUM";"19,00";"1,00";"0,8";"19";"23";"2";
"|SKY2|B06_7B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"7";"B";"2.312,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"23";"2";
"|SKY2|B06_8B";"LEPIDIUM";"6/06/2024";"|SKY2|";"B06";"8";"B";"2.397,00";"LEPIDIUM";"27,00";"1,00";"0,8";"27";"23";"2";
"|SKY2|B07_20A";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"20";"A";"1.904,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"13";"12";
"|SKY2|B07_21A";"LEPIDIUM";"23/03/2024";"|SKY2|";"B07";"21";"A";"2.686,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"12";"13";
"|SKY2|B07_22A";"LEPIDIUM";"23/03/2024";"|SKY2|";"B07";"22";"A";"2.686,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"12";"13";
"|SKY2|B07_23A";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"23";"A";"2.686,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"13";"12";
"|SKY2|B07_24A";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"24";"A";"2.669,00";"LEPIDIUM";"32,00";"1,00";"0,8";"32";"13";"12";
"|SKY2|B07_26A";"LEPIDIUM";"1/04/2024";"|SKY2|";"B07";"26";"A";"1.275,00";"LEPIDIUM";"15,00";"1,00";"0,8";"15";"14";"11";
"|SKY2|B07_27A";"LEPIDIUM";"27/03/2024";"|SKY2|";"B07";"27";"A";"1.035,00";"LEPIDIUM";"11,00";"1,00";"0,8";"11";"13";"12";
"|SKY2|B07_19A";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"19";"A";"2.662,00";"LEPIDIUM";"31,00";"1,00";"0,8";"31";"13";"12";
"|SKY2|B07_25A";"LEPIDIUM";"27/03/2024";"|SKY2|";"B07";"25";"A";"2.652,00";"LEPIDIUM";"32,00";"1,00";"0,8";"32";"13";"12";
"|SKY2|B07_19B";"LEPIDIUM";"22/03/2024";"|SKY2|";"B07";"19";"B";"470,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"12";"13";
"|SKY2|B07_25B";"LEPIDIUM";"27/03/2024";"|SKY2|";"B07";"25";"B";"1.915,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"13";"12";
"|SKY2|B07_30B";"LEPIDIUM";"27/03/2024";"|SKY2|";"B07";"30";"B";"3.118,00";"LEPIDIUM";"38,00";"1,00";"0,8";"38";"13";"12";
"|SKY2|B07_21B";"LEPIDIUM";"22/03/2024";"|SKY2|";"B07";"21";"B";"1.888,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"12";"13";
"|SKY2|B07_17B";"LEPIDIUM";"22/03/2024";"|SKY2|";"B07";"17";"B";"1.400,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"12";"13";
"|SKY2|B07_22B";"LEPIDIUM";"23/03/2024";"|SKY2|";"B07";"22";"B";"1.895,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"12";"13";
"|SKY2|B07_23B";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"23";"B";"1.890,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"13";"12";
"|SKY2|B07_26B";"LEPIDIUM";"27/03/2024";"|SKY2|";"B07";"26";"B";"1.926,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"13";"12";
"|SKY2|B07_24B";"LEPIDIUM";"26/03/2024";"|SKY2|";"B07";"24";"B";"1.897,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"13";"12";
"|SKY2|B07_18B";"LEPIDIUM";"22/03/2024";"|SKY2|";"B07";"18";"B";"1.000,00";"LEPIDIUM";"22,00";"1,00";"0,8";"22";"12";"13";
"|SKY2|B07_29B";"LEPIDIUM";"1/04/2024";"|SKY2|";"B07";"29";"B";"3.202,00";"LEPIDIUM";"38,00";"1,00";"0,8";"38";"14";"11";
"|SKY2|B17_35A";"LEPIDIUM";"19/04/2024";"|SKY2|";"B17";"35";"A";"1.320,00";"LEPIDIUM";"18,00";"1,00";"0,8";"18";"16";"9";
"|SKY2|B17_34A";"LEPIDIUM";"19/04/2024";"|SKY2|";"B17";"34";"A";"1.335,00";"LEPIDIUM";"18,00";"1,00";"0,8";"18";"16";"9";
"|SKY2|B17_34B";"LEPIDIUM";"19/04/2024";"|SKY2|";"B17";"34";"B";"1.635,00";"LEPIDIUM";"21,00";"1,00";"0,8";"21";"16";"9";
"|SKY2|B17_35B";"LEPIDIUM";"19/04/2024";"|SKY2|";"B17";"35";"B";"1.605,00";"LEPIDIUM";"21,00";"1,00";"0,8";"21";"16";"9";
"|SKY2|B17_1A";"LIRIOPE SPICATA";"26/08/2023";"|SKY2|";"B17";"1";"A";"93,00";"LIRIOPE SPICATA";"18,00";"1,00";"0,8";"18";"34";"-9";
"|SKY2|B17_2A";"LIRIOPE SPICATA";"26/08/2023";"|SKY2|";"B17";"2";"A";"112,00";"LIRIOPE SPICATA";"20,00";"1,00";"0,8";"20";"34";"-9";
"|SKY1|B27_10A";"MATRICARIA CAMPAGNE";"21/05/2024";"|SKY1|";"B27";"10";"A";"1.177,00";"MATRICARIA";"16,00";"1,00";"0,7";"16";"21";"4";
"|SKY1|B27_9A";"MATRICARIA CAMPAGNE";"21/05/2024";"|SKY1|";"B27";"9";"A";"1.474,00";"MATRICARIA";"21,00";"1,00";"0,7";"21";"21";"4";
"|SKY1|B27_8A";"MATRICARIA CAMPAGNE";"16/05/2024";"|SKY1|";"B27";"8";"A";"1.463,00";"MATRICARIA";"21,00";"1,00";"0,7";"21";"20";"5";
"|SKY1|B27_11A";"MATRICARIA CAMPAGNE";"21/05/2024";"|SKY1|";"B27";"11";"A";"1.188,00";"MATRICARIA";"16,00";"1,00";"0,7";"16";"21";"4";
"|SKY1|B27_7A";"MATRICARIA CAMPAGNE";"16/05/2024";"|SKY1|";"B27";"7";"A";"1.463,00";"MATRICARIA";"20,00";"1,00";"0,7";"20";"20";"5";
"|SKY1|B27_6A";"MATRICARIA CAMPAGNE";"16/05/2024";"|SKY1|";"B27";"6";"A";"1.463,00";"MATRICARIA";"20,00";"1,00";"0,7";"20";"20";"5";
"|SKY1|B27_12A";"MATRICARIA CAMPAGNE";"21/05/2024";"|SKY1|";"B27";"12";"A";"1.166,00";"MATRICARIA";"16,00";"1,00";"0,7";"16";"21";"4";
"|SKY1|B27_5A";"MATRICARIA CAMPAGNE";"14/05/2024";"|SKY1|";"B27";"5";"A";"1.463,00";"MATRICARIA";"20,00";"1,00";"0,7";"20";"20";"5";
"|SKY1|B27_1A";"MATRICARIA CAMPAGNE";"6/05/2024";"|SKY1|";"B27";"1";"A";"1.452,00";"MATRICARIA";"21,00";"1,00";"0,7";"21";"19";"6";
"|SKY1|B27_3A";"MATRICARIA CAMPAGNE";"6/05/2024";"|SKY1|";"B27";"3";"A";"2,00";"MATRICARIA";"21,00";"1,00";"0,7";"21";"19";"6";
"|SKY1|B27_2A";"MATRICARIA CAMPAGNE";"6/05/2024";"|SKY1|";"B27";"2";"A";"1.482,00";"MATRICARIA";"21,00";"1,00";"0,7";"21";"19";"6";
"|SKY1|B27_10B";"MATRICARIA CAMPAGNE";"21/05/2024";"|SKY1|";"B27";"10";"B";"891,00";"MATRICARIA";"12,00";"1,00";"0,7";"12";"21";"4";
